-5.624000e+00,1.228719e+03
-5.520058e+00,9.919343e+02
-5.416117e+00,3.224586e+03
-5.312175e+00,6.846747e+03
-5.208234e+00,6.868345e+03
-5.104292e+00,4.479703e+03
-5.000350e+00,3.842945e+03
-4.896409e+00,4.711688e+03
-4.792467e+00,4.713288e+03
-4.688526e+00,8.855414e+02
-4.584584e+00,8.679425e+02
-4.480642e+00,-3.607761e+02
-4.376701e+00,-2.143858e+02
-4.272759e+00,-2.495835e+02
-4.168818e+00,-3.031799e+02
-4.064876e+00,3.903741e+03
-3.960934e+00,-1.058330e+03
-3.856993e+00,-1.031132e+03
-3.753051e+00,-9.495371e+02
-3.649110e+00,-2.983802e+02
-3.545168e+00,-2.567830e+02
-3.441226e+00,-2.143858e+02
-3.337285e+00,-4.365311e+03
-3.233343e+00,1.245518e+03
-3.129402e+00,6.415575e+02
-3.025460e+00,8.040267e+03
-2.921518e+00,8.053867e+03
-2.817577e+00,8.077065e+03
-2.713635e+00,0.000000e+00
-2.609694e+00,1.125525e+03
-2.505752e+00,4.387709e+03
-2.401810e+00,-1.115926e+03
-2.297869e+00,9.599364e+00
-2.193927e+00,1.919873e+01
-2.089986e+00,1.839878e+01
-1.986044e+00,1.439905e+01
-1.882102e+00,7.999470e+00
-1.778161e+00,-7.999470e-01
-1.674219e+00,-1.039931e+01
-1.570278e+00,-1.919873e+01
-1.466336e+00,-2.159857e+01
-1.362394e+00,-1.759883e+01
-1.258453e+00,-1.199921e+01
-1.154511e+00,-5.599629e+00
-1.050570e+00,-2.399841e+00
-9.466279e-01,-7.999470e-01
-8.426863e-01,0.000000e+00
-7.387447e-01,-2.399841e+00
-6.348031e-01,-4.799682e+00
-5.308615e-01,-7.199523e+00
-4.269199e-01,-7.999470e+00
-3.229783e-01,-7.199523e+00
-2.190367e-01,-4.799682e+00
-1.150951e-01,-3.199788e+00
-1.115352e-02,-1.599894e+00
9.278808e-02,1.599894e+00
1.967297e-01,2.239852e+01
3.006713e-01,-3.359777e+01
4.046129e-01,-4.399709e+01
5.085545e-01,-5.119661e+01
6.124961e-01,-5.519634e+01
7.164377e-01,-5.759619e+01
8.203793e-01,-5.759619e+01
9.243209e-01,-5.599629e+01
1.028262e+00,-5.279650e+01
1.132204e+00,-4.879677e+01
1.236146e+00,-4.479703e+01
1.340087e+00,-4.159725e+01
1.444029e+00,-3.999735e+01
1.547970e+00,-4.079730e+01
1.651912e+00,-4.159725e+01
1.755854e+00,-4.399709e+01
1.859795e+00,-4.719687e+01
1.963737e+00,-4.959672e+01
2.067679e+00,-4.959672e+01
2.171620e+00,-4.879677e+01
2.275562e+00,-4.559698e+01
2.379503e+00,-4.239719e+01
2.483445e+00,-3.919740e+01
2.587387e+00,-3.679756e+01
2.691328e+00,-3.519767e+01
2.795270e+00,-3.439772e+01
2.899211e+00,-3.519767e+01
3.003153e+00,-3.839746e+01
3.107095e+00,-4.159725e+01
3.211036e+00,-4.559698e+01
3.314978e+00,-4.719687e+01
3.418919e+00,-4.959672e+01
3.522861e+00,-5.039666e+01
3.626803e+00,-5.039666e+01
3.730744e+00,-4.879677e+01
3.834686e+00,-4.719687e+01
3.938627e+00,-4.479703e+01
4.042569e+00,-4.319714e+01
4.146511e+00,-4.239719e+01
4.250452e+00,-4.159725e+01
4.354394e+00,-4.159725e+01
4.458335e+00,-4.159725e+01
4.562277e+00,-4.079730e+01
4.666219e+00,-4.079730e+01
4.770160e+00,-4.079730e+01
4.874102e+00,-3.999735e+01
4.978043e+00,-3.999735e+01
5.081985e+00,-4.079730e+01
5.185927e+00,-4.319714e+01
5.289868e+00,-4.719687e+01
5.393810e+00,-5.679624e+01
5.497751e+00,1.279915e+01
5.601693e+00,1.119926e+01
5.705635e+00,1.199921e+01
5.809576e+00,1.359910e+01
5.913518e+00,1.279915e+01
6.017459e+00,9.599364e+00
6.121401e+00,2.399841e+00
6.225343e+00,-4.799682e+00
6.329284e+00,-9.599364e+00
6.433226e+00,-1.119926e+01
6.537167e+00,-9.599364e+00
6.641109e+00,-7.199523e+00
6.745051e+00,-3.999735e+00
6.848992e+00,-1.599894e+00
6.952934e+00,0.000000e+00
7.056875e+00,-1.599894e+00
7.160817e+00,-3.199788e+00
7.264759e+00,-7.199523e+00
7.368700e+00,-1.199921e+01
7.472642e+00,-1.359910e+01
7.576583e+00,-1.199921e+01
7.680525e+00,-1.119926e+01
7.784467e+00,-1.999868e+01
7.888408e+00,-3.519767e+01
7.992350e+00,-4.959672e+01
8.096291e+00,-5.759619e+01
8.200233e+00,-5.599629e+01
8.304175e+00,-4.479703e+01
8.408116e+00,-2.399841e+01
8.512058e+00,3.199788e+00
8.615999e+00,2.799815e+01
8.719941e+00,-4.639693e+01
8.823883e+00,-5.359645e+01
8.927824e+00,-4.959672e+01
9.031766e+00,-3.599762e+01
9.135707e+00,-2.319846e+01
9.239649e+00,-1.519899e+01
9.343591e+00,-1.439905e+01
9.447532e+00,-1.759883e+01
9.551474e+00,-2.639825e+01
9.655415e+00,-3.999735e+01
9.759357e+00,-5.199656e+01
9.863299e+00,-5.759619e+01
9.967240e+00,-5.759619e+01
1.007118e+01,-5.359645e+01
1.017512e+01,-4.559698e+01
1.027907e+01,-3.839746e+01
1.038301e+01,-3.599762e+01
1.048695e+01,-3.759751e+01
1.059089e+01,-4.159725e+01
1.069483e+01,-4.479703e+01
1.079877e+01,-4.399709e+01
1.090271e+01,-3.599762e+01
1.100666e+01,-1.999868e+01
1.111060e+01,4.799682e+00
1.121454e+01,3.519767e+01
1.131848e+01,7.039534e+01
1.142242e+01,1.031932e+02
1.152636e+01,1.295914e+02
1.163031e+01,1.471903e+02
1.173425e+01,1.535898e+02
1.183819e+01,1.535898e+02
1.194213e+01,1.479902e+02
1.204607e+01,1.431905e+02
1.215001e+01,1.463903e+02
1.225396e+01,1.703887e+02
1.235790e+01,2.167856e+02
1.246184e+01,2.519833e+02
1.256578e+01,2.631826e+02
1.266972e+01,2.647825e+02
1.277366e+01,2.671823e+02
1.287761e+01,2.703821e+02
1.298155e+01,2.751818e+02
1.308549e+01,2.783816e+02
1.318943e+01,2.815814e+02
1.329337e+01,2.823813e+02
1.339731e+01,2.799815e+02
1.350125e+01,2.743818e+02
1.360520e+01,2.639825e+02
1.370914e+01,2.495835e+02
1.381308e+01,2.335845e+02
1.391702e+01,2.191855e+02
1.402096e+01,2.071863e+02
1.412490e+01,1.999868e+02
1.422885e+01,1.967870e+02
1.433279e+01,1.959870e+02
1.443673e+01,1.975869e+02
1.454067e+01,1.983869e+02
1.464461e+01,1.983869e+02
1.474855e+01,1.967870e+02
1.485250e+01,1.943871e+02
1.495644e+01,1.935872e+02
1.506038e+01,1.927872e+02
1.516432e+01,1.927872e+02
1.526826e+01,1.951871e+02
1.537220e+01,1.991868e+02
1.547615e+01,2.015866e+02
1.558009e+01,2.023866e+02
1.568403e+01,1.983869e+02
1.578797e+01,1.895874e+02
1.589191e+01,1.735885e+02
1.599585e+01,1.535898e+02
1.609979e+01,1.319913e+02
1.620374e+01,1.111926e+02
1.630768e+01,9.519370e+01
1.641162e+01,8.319449e+01
1.651556e+01,7.759486e+01
1.661950e+01,8.079465e+01
1.672344e+01,8.879412e+01
1.682739e+01,1.007933e+02
1.693133e+01,1.103927e+02
1.703527e+01,1.151924e+02
1.713921e+01,1.103927e+02
1.724315e+01,9.279385e+01
1.734709e+01,6.079597e+01
1.745104e+01,1.119926e+01
1.755498e+01,-5.359645e+01
1.765892e+01,-1.191921e+02
1.776286e+01,-1.815880e+02
1.786680e+01,-2.351844e+02
1.797074e+01,-2.807814e+02
1.807469e+01,-3.111794e+02
1.817863e+01,-3.143792e+02
1.828257e+01,-2.959804e+02
1.838651e+01,-2.799815e+02
1.849045e+01,-2.775816e+02
1.859439e+01,-2.895808e+02
1.869833e+01,-3.119793e+02
1.880228e+01,-3.447772e+02
1.890622e+01,-3.887743e+02
1.901016e+01,-4.455705e+02
1.911410e+01,-5.143659e+02
1.921804e+01,-5.719621e+02
1.932198e+01,-5.887610e+02
1.942593e+01,-5.615628e+02
1.952987e+01,-5.031667e+02
1.963381e+01,-4.343712e+02
1.973775e+01,-3.727753e+02
1.984169e+01,-3.303781e+02
1.994563e+01,-3.119793e+02
2.004958e+01,-3.119793e+02
2.015352e+01,-3.255784e+02
2.025746e+01,-3.447772e+02
2.036140e+01,-3.623760e+02
2.046534e+01,-3.711754e+02
2.056928e+01,-3.663757e+02
2.067323e+01,-3.487769e+02
2.077717e+01,-3.231786e+02
2.088111e+01,-2.975803e+02
2.098505e+01,-2.783816e+02
2.108899e+01,-2.671823e+02
2.119293e+01,-2.631826e+02
2.129687e+01,-2.655824e+02
2.140082e+01,-2.711820e+02
2.150476e+01,-2.775816e+02
2.160870e+01,-2.815814e+02
2.171264e+01,-2.831812e+02
2.181658e+01,-2.815814e+02
2.192052e+01,-2.783816e+02
2.202447e+01,-2.759817e+02
2.212841e+01,-2.735819e+02
2.223235e+01,-2.727819e+02
2.233629e+01,-2.703821e+02
2.244023e+01,-2.679823e+02
2.254417e+01,-2.623826e+02
